"Country","FullName","Apparatus","SimulationResults","mean"
"CHN","DU SIYU","VT","13.46275, 13.2665, 12.874, 12.6385, 13.1095, 12.75625, 12.91325, 12.91325, 12.67775, 13.46275, 12.67775, 13.031, 13.22725, 12.67775, 12.6385, 12.874, 12.9525, 12.6385, 13.4235, 13.2665, 13.07025, 12.36375, 13.22725, 13.188, 13.1095, 13.22725, 12.9525, 12.403, 13.345, 12.99175, 13.2665, 12.99175, 12.7955, 12.874, 13.14875, 12.67775, 12.75625, 12.83475, 12.9525, 13.61975, 13.2665, 13.61975, 13.22725, 13.188, 12.99175, 12.9525, 12.83475, 13.4235, 13.031, 13.1095, 13.07025, 13.1095, 13.4235, 13.5805, 13.38425, 12.67775, 13.22725, 13.30575, 13.69825, 13.22725, 12.9525, 13.07025, 13.30575, 12.99175, 13.659, 13.659, 12.3245, 13.30575, 13.38425, 13.22725, 12.83475, 12.83475, 13.4235, 13.1095, 12.75625, 12.99175, 12.67775, 13.188, 13.1095, 13.07025, 12.874, 13.345, 13.031, 13.14875, 12.9525, 12.91325, 12.91325, 13.07025, 12.874, 13.30575, 12.59925, 13.1095, 13.1095, 13.2665, 13.22725, 12.717, 12.99175, 13.188, 13.188, 13.14875",13.064755
"CHN","LUO HUAN","VT","13.54125, 13.031, 13.30575, 12.9525, 13.2665, 12.44225, 13.2665, 12.7955, 13.188, 12.99175, 12.9525, 12.717, 13.07025, 13.30575, 12.4815, 13.22725, 13.22725, 13.07025, 13.188, 12.83475, 12.75625, 12.874, 12.874, 12.874, 13.188, 12.67775, 13.22725, 13.61975, 12.717, 13.345, 13.345, 13.659, 12.83475, 13.188, 12.83475, 13.30575, 12.44225, 13.816, 12.67775, 13.61975, 12.75625, 12.91325, 13.502, 13.188, 13.22725, 12.717, 12.4815, 12.83475, 13.8945, 12.91325, 13.30575, 12.44225, 12.91325, 13.61975, 13.2665, 12.6385, 13.502, 13.30575, 12.874, 12.91325, 12.67775, 13.7375, 12.91325, 13.188, 12.9525, 13.659, 12.75625, 12.6385, 13.1095, 12.67775, 12.99175, 12.99175, 13.345, 12.9525, 13.30575, 13.14875, 13.031, 13.07025, 13.2665, 12.83475, 13.22725, 13.69825, 13.46275, 13.1095, 13.07025, 13.4235, 13.188, 12.56, 13.031, 13.031, 12.9525, 12.75625, 12.75625, 13.07025, 12.717, 12.75625, 13.345, 12.6385, 12.874, 13.502",13.0635775
"CHN","OU YUSHAN","VT","12.59925, 13.46275, 12.7955, 12.59925, 12.717, 12.6385, 12.7955, 12.44225, 12.52075, 12.44225, 12.91325, 13.1095, 13.22725, 13.07025, 13.30575, 13.188, 13.69825, 13.07025, 12.99175, 13.188, 12.99175, 13.659, 12.99175, 13.14875, 12.9525, 12.874, 13.38425, 13.345, 12.9525, 12.9525, 12.9525, 13.4235, 12.6385, 13.2665, 13.031, 13.031, 12.99175, 12.52075, 13.1095, 13.2665, 12.56, 13.031, 13.46275, 12.9525, 12.91325, 13.07025, 13.188, 13.1095, 13.14875, 12.7955, 12.717, 12.75625, 13.2665, 12.91325, 12.75625, 12.717, 13.14875, 12.52075, 13.38425, 13.659, 13.61975, 12.9525, 13.07025, 12.9525, 13.188, 13.345, 12.91325, 12.83475, 13.30575, 12.9525, 12.91325, 13.188, 12.717, 13.4235, 13.031, 13.30575, 12.52075, 13.85525, 12.717, 12.83475, 13.14875, 13.22725, 13.14875, 12.6385, 12.9525, 12.874, 13.502, 13.38425, 13.502, 13.1095, 13.38425, 12.99175, 12.91325, 13.4235, 12.7955, 12.59925, 13.38425, 13.345, 12.874, 12.91325",13.0408125
"CHN","QIU QIYUAN","VT","13.188, 12.91325, 13.2665, 13.1095, 12.874, 12.874, 13.188, 12.99175, 12.83475, 13.345, 12.717, 13.38425, 12.9525, 13.031, 12.7955, 12.91325, 12.9525, 13.2665, 13.188, 13.2665, 13.1095, 13.188, 12.9525, 13.07025, 13.1095, 13.031, 12.99175, 13.1095, 13.30575, 13.502, 13.2665, 13.345, 12.9525, 13.61975, 12.52075, 12.75625, 13.031, 13.188, 13.30575, 12.99175, 13.031, 13.30575, 13.38425, 12.9525, 13.031, 12.91325, 13.2665, 12.99175, 12.83475, 13.22725, 12.874, 13.30575, 12.874, 13.188, 12.874, 13.14875, 13.1095, 12.67775, 13.07025, 13.30575, 13.1095, 13.1095, 12.6385, 13.30575, 13.07025, 13.2665, 13.2665, 12.91325, 13.69825, 12.717, 13.502, 12.99175, 13.502, 13.14875, 13.14875, 12.91325, 13.188, 13.22725, 13.2665, 12.75625, 12.7955, 12.7955, 12.99175, 13.46275, 13.07025, 12.91325, 13.4235, 13.22725, 13.1095, 13.188, 13.46275, 12.59925, 12.9525, 13.61975, 13.5805, 12.874, 13.345, 12.874, 13.188, 13.345",13.10322
"CHN","TANG XIJING","VT","13.14875, 13.2665, 12.99175, 13.22725, 12.874, 12.99175, 12.52075, 13.188, 12.75625, 13.07025, 13.1095, 13.14875, 12.99175, 12.59925, 12.874, 13.22725, 13.031, 13.1095, 13.031, 12.99175, 12.83475, 13.031, 12.75625, 13.2665, 12.7955, 13.22725, 12.75625, 13.14875, 12.67775, 13.345, 13.07025, 12.75625, 13.38425, 12.67775, 12.874, 13.22725, 13.07025, 12.75625, 12.67775, 13.22725, 13.2665, 12.52075, 13.5805, 12.99175, 12.83475, 12.36375, 12.91325, 12.52075, 13.188, 12.9525, 13.1095, 13.188, 12.75625, 12.99175, 13.502, 13.1095, 13.38425, 13.2665, 13.4235, 12.717, 12.7955, 13.4235, 13.46275, 12.7955, 13.188, 12.874, 12.9525, 12.99175, 12.59925, 12.9525, 12.7955, 13.2665, 13.2665, 13.14875, 12.91325, 13.031, 12.9525, 13.031, 12.67775, 12.67775, 12.67775, 12.91325, 12.83475, 13.30575, 13.1095, 13.22725, 12.91325, 13.031, 13.502, 13.502, 12.59925, 13.2665, 12.9525, 13.14875, 12.403, 13.2665, 13.031, 13.54125, 12.83475, 12.83475",13.009805
"CHN","WEI XIAOYUAN","VT","12.9525, 13.188, 12.75625, 12.91325, 13.031, 12.9525, 12.44225, 13.14875, 13.031, 12.83475, 12.52075, 13.07025, 12.403, 13.188, 12.717, 13.031, 13.031, 12.6385, 12.4815, 12.9525, 12.83475, 12.59925, 12.6385, 13.14875, 12.75625, 12.56, 13.345, 12.59925, 12.67775, 12.7955, 12.75625, 12.7955, 12.874, 13.30575, 12.59925, 12.9525, 12.91325, 12.28525, 12.9525, 12.9525, 12.7955, 13.1095, 13.1095, 12.403, 13.502, 13.031, 12.874, 12.7955, 12.99175, 13.30575, 12.717, 12.59925, 12.75625, 12.403, 13.1095, 12.874, 12.75625, 12.3245, 12.9525, 12.874, 13.659, 13.1095, 13.031, 12.67775, 12.52075, 12.9525, 12.99175, 12.67775, 12.7955, 12.99175, 12.874, 12.83475, 12.91325, 13.1095, 13.38425, 13.188, 12.7955, 12.83475, 12.91325, 12.874, 13.188, 12.91325, 13.22725, 12.83475, 12.9525, 12.83475, 13.22725, 13.188, 12.874, 12.717, 12.75625, 12.99175, 12.59925, 13.1095, 12.99175, 12.717, 12.56, 13.031, 12.874, 12.28525",12.8791025
"CHN","YU LINMIN","VT","13.659, 12.83475, 12.91325, 12.91325, 13.2665, 13.69825, 13.816, 13.345, 13.659, 12.56, 13.46275, 13.2665, 12.91325, 13.07025, 12.874, 13.8945, 13.77675, 13.2665, 13.30575, 13.031, 12.7955, 12.9525, 12.9525, 11.6965, 11.97125, 12.9525, 13.14875, 11.65725, 13.659, 13.69825, 12.9525, 13.61975, 13.38425, 12.67775, 11.89275, 13.659, 13.38425, 13.4235, 13.22725, 13.54125, 12.7955, 13.502, 13.46275, 12.67775, 13.7375, 13.659, 13.188, 12.7955, 13.8945, 13.77675, 12.246, 13.46275, 13.54125, 12.67775, 11.97125, 12.7955, 13.4235, 12.59925, 12.36375, 13.2665, 13.031, 12.75625, 13.22725, 13.659, 12.67775, 13.30575, 11.89275, 13.38425, 14.01225, 13.2665, 12.99175, 12.99175, 13.7375, 12.44225, 12.7955, 12.717, 13.031, 12.7955, 12.56, 12.67775, 13.61975, 13.38425, 13.2665, 13.5805, 13.85525, 12.403, 13.38425, 11.89275, 11.89275, 13.38425, 12.9525, 11.97125, 12.91325, 13.85525, 12.7955, 13.1095, 13.4235, 12.67775, 13.5805, 12.75625",13.072605
"CHN","ZHANG JIN","VT","13.502, 13.8945, 13.93375, 13.659, 13.1095, 13.77675, 12.91325, 14.0515, 12.874, 12.59925, 13.61975, 13.4235, 12.91325, 12.59925, 12.59925, 12.6385, 13.85525, 12.717, 14.13, 13.07025, 12.44225, 13.188, 13.77675, 14.01225, 14.09075, 13.659, 13.7375, 12.874, 13.8945, 14.13, 12.75625, 13.031, 13.188, 13.5805, 12.9525, 12.83475, 12.99175, 13.61975, 13.77675, 13.8945, 12.9525, 14.09075, 13.5805, 14.16925, 13.031, 13.031, 13.85525, 12.28525, 12.83475, 12.9525, 13.502, 13.4235, 12.4815, 13.7375, 12.7955, 12.7955, 13.38425, 13.4235, 14.01225, 13.1095, 13.61975, 12.99175, 13.7375, 13.4235, 13.816, 13.188, 13.659, 12.67775, 13.30575, 12.99175, 12.75625, 13.38425, 14.0515, 14.16925, 12.874, 13.61975, 12.67775, 12.83475, 12.83475, 12.7955, 13.816, 13.69825, 14.2085, 13.38425, 13.816, 13.659, 13.8945, 14.09075, 13.1095, 13.816, 13.07025, 13.816, 12.91325, 13.8945, 12.7955, 13.659, 14.01225, 13.85525, 14.0515, 12.9525",13.3767925
"CHN","ZHANG QINGYING","VT","13.61975, 13.1095, 13.14875, 12.56, 12.83475, 13.38425, 13.345, 13.2665, 13.188, 13.61975, 13.1095, 12.717, 13.1095, 12.7955, 13.188, 12.7955, 13.54125, 13.61975, 12.67775, 13.5805, 13.188, 13.502, 13.38425, 13.30575, 13.38425, 13.54125, 13.345, 13.07025, 12.874, 13.07025, 13.659, 13.46275, 12.7955, 13.2665, 12.99175, 12.67775, 13.031, 12.75625, 13.07025, 13.188, 13.2665, 13.46275, 13.1095, 13.188, 13.2665, 13.22725, 13.38425, 12.9525, 13.1095, 13.2665, 12.75625, 13.54125, 13.659, 13.345, 13.031, 13.38425, 13.54125, 12.874, 13.14875, 12.75625, 13.031, 12.7955, 12.9525, 13.502, 13.1095, 13.188, 13.345, 13.345, 13.30575, 12.9525, 13.30575, 12.9525, 13.031, 13.502, 12.99175, 13.14875, 13.30575, 13.54125, 13.031, 12.99175, 13.031, 13.54125, 13.14875, 12.91325, 13.188, 12.7955, 12.874, 13.188, 13.22725, 13.38425, 12.717, 12.874, 13.38425, 12.91325, 13.5805, 13.188, 13.30575, 13.69825, 13.38425, 13.4235",13.1813275
"CHN","ZHOU YAQIN","VT","12.67775, 13.031, 12.59925, 13.14875, 12.6385, 13.07025, 12.4815, 12.75625, 12.874, 12.59925, 12.403, 13.22725, 12.99175, 13.07025, 12.7955, 12.874, 13.5805, 13.031, 13.30575, 12.59925, 13.2665, 12.7955, 12.56, 12.91325, 13.07025, 12.67775, 12.717, 12.52075, 12.56, 12.52075, 12.4815, 12.6385, 13.22725, 12.874, 12.4815, 13.54125, 13.07025, 12.59925, 13.07025, 12.52075, 12.56, 13.30575, 12.83475, 12.52075, 13.07025, 12.91325, 13.30575, 12.75625, 12.83475, 12.717, 12.9525, 12.874, 12.9525, 12.36375, 12.75625, 12.67775, 12.874, 12.59925, 12.717, 12.56, 12.36375, 13.345, 12.99175, 12.91325, 13.031, 13.14875, 12.67775, 13.14875, 12.6385, 13.031, 13.07025, 13.1095, 12.7955, 12.59925, 12.59925, 12.6385, 12.59925, 12.83475, 12.9525, 12.717, 12.7955, 13.14875, 12.67775, 12.99175, 12.75625, 12.99175, 12.59925, 13.38425, 12.9525, 13.2665, 12.56, 12.717, 12.83475, 13.14875, 13.1095, 12.9525, 12.4815, 13.14875, 12.36375, 12.52075",12.8461325
"CZE","ARTAMONOVA SONA","VT","12.403, 12.67775, 13.345, 12.20675, 11.89275, 12.7955, 12.52075, 11.775, 13.188, 13.2665, 13.188, 12.56, 12.089, 12.28525, 12.1675, 12.089, 12.246, 12.28525, 12.83475, 13.031, 12.56, 12.1675, 13.1095, 12.3245, 13.345, 12.28525, 13.38425, 12.403, 13.14875, 13.2665, 12.1675, 13.031, 12.874, 13.1095, 12.67775, 12.91325, 12.1675, 13.14875, 12.44225, 13.14875, 12.403, 12.28525, 13.2665, 13.345, 12.67775, 12.28525, 13.188, 12.20675, 12.403, 13.1095, 12.59925, 13.30575, 12.9525, 12.089, 13.30575, 13.031, 13.61975, 12.403, 11.97125, 12.246, 12.56, 13.07025, 12.52075, 13.188, 12.36375, 13.54125, 13.54125, 12.83475, 12.0105, 12.91325, 12.1675, 12.6385, 12.04975, 12.3245, 12.717, 12.28525, 13.22725, 12.3245, 12.6385, 12.56, 12.56, 12.52075, 12.04975, 11.89275, 11.89275, 12.3245, 13.188, 13.031, 12.83475, 12.44225, 12.246, 13.2665, 12.52075, 12.7955, 13.22725, 12.59925, 12.246, 12.20675, 13.188, 13.30575",12.6702925
"ESP","PETISCO ALBA","VT","13.07025, 13.659, 13.345, 13.188, 12.6385, 13.031, 12.36375, 12.67775, 12.44225, 12.91325, 13.659, 13.5805, 12.4815, 12.1675, 12.91325, 12.7955, 12.83475, 13.77675, 13.4235, 12.717, 12.99175, 12.9525, 12.4815, 12.99175, 12.0105, 12.4815, 13.93375, 13.07025, 12.99175, 13.1095, 13.07025, 13.54125, 12.089, 12.91325, 12.0105, 12.28525, 12.36375, 12.874, 12.91325, 13.188, 12.246, 12.52075, 13.502, 12.717, 11.932, 13.659, 12.6385, 13.85525, 12.6385, 12.246, 13.30575, 12.3245, 12.75625, 13.14875, 12.99175, 12.403, 13.38425, 13.4235, 12.20675, 12.3245, 13.85525, 13.031, 12.717, 13.031, 13.2665, 13.659, 13.69825, 13.07025, 13.22725, 13.14875, 12.44225, 13.30575, 13.188, 13.22725, 12.67775, 12.246, 12.6385, 12.99175, 12.874, 13.38425, 12.28525, 13.1095, 12.67775, 13.54125, 13.77675, 12.67775, 12.874, 12.0105, 12.3245, 13.2665, 13.502, 12.1675, 11.89275, 12.6385, 13.38425, 12.91325, 11.89275, 12.4815, 13.22725, 12.59925",12.8908775
"FRA","BOYER MARINE","VT","13.54125, 13.46275, 13.345, 13.46275, 12.9525, 13.4235, 13.54125, 12.99175, 13.1095, 13.54125, 13.4235, 13.22725, 12.9525, 13.2665, 13.345, 13.30575, 13.2665, 13.07025, 13.345, 13.188, 13.1095, 13.2665, 13.502, 13.502, 14.2085, 13.38425, 13.5805, 12.9525, 12.9525, 13.5805, 12.874, 13.07025, 13.5805, 13.345, 13.1095, 13.345, 13.22725, 13.502, 12.83475, 13.345, 13.46275, 13.345, 12.9525, 13.22725, 12.83475, 12.75625, 13.38425, 13.031, 13.4235, 13.38425, 13.345, 13.4235, 13.22725, 13.30575, 13.345, 13.46275, 13.61975, 13.188, 13.54125, 13.1095, 13.502, 13.188, 13.07025, 13.22725, 13.502, 13.38425, 12.75625, 13.54125, 13.30575, 13.30575, 13.345, 13.46275, 13.54125, 12.36375, 13.345, 13.07025, 13.46275, 13.69825, 13.4235, 13.61975, 13.659, 13.77675, 13.07025, 13.2665, 13.188, 13.188, 13.5805, 13.345, 13.22725, 13.188, 13.031, 13.38425, 12.99175, 13.345, 13.345, 13.46275, 13.188, 13.30575, 13.502, 13.4235",13.2998625
"FRA","DE MELANIE","VT","14.01225, 13.69825, 14.40475, 14.2085, 14.32625, 14.56175, 14.32625, 14.2085, 14.5225, 14.09075, 14.09075, 13.502, 13.5805, 13.816, 14.444, 14.16925, 14.6795, 14.01225, 14.09075, 14.16925, 14.32625, 14.3655, 14.24775, 13.77675, 14.601, 13.77675, 14.444, 14.32625, 15.03275, 14.32625, 14.56175, 14.5225, 13.85525, 14.32625, 14.40475, 13.93375, 13.659, 14.0515, 14.01225, 14.3655, 14.16925, 14.01225, 14.0515, 14.444, 14.95425, 13.69825, 14.24775, 14.444, 14.09075, 13.973, 14.0515, 14.64025, 14.09075, 14.16925, 13.7375, 13.7375, 14.09075, 13.85525, 14.5225, 13.38425, 14.287, 14.444, 14.0515, 14.2085, 14.95425, 14.2085, 14.48325, 14.758, 14.71875, 14.601, 13.973, 14.64025, 13.7375, 14.32625, 14.3655, 14.32625, 14.56175, 14.48325, 14.01225, 14.0515, 14.444, 14.01225, 14.24775, 14.16925, 14.40475, 14.3655, 14.32625, 14.3655, 14.56175, 14.0515, 14.01225, 14.444, 14.2085, 13.8945, 14.2085, 14.16925, 14.3655, 14.601, 14.79725, 13.816",14.2285175
"FRA","DEVILLARD COLINE","VT","14.24775, 14.01225, 14.24775, 13.816, 13.973, 13.07025, 12.83475, 12.99175, 13.1095, 12.75625, 14.2085, 13.816, 13.30575, 14.2085, 13.8945, 13.69825, 12.3245, 13.07025, 12.9525, 12.75625, 14.16925, 12.91325, 14.3655, 13.8945, 14.56175, 12.83475, 14.32625, 13.502, 12.44225, 12.83475, 12.28525, 14.24775, 14.71875, 12.7955, 12.7955, 13.2665, 13.61975, 13.973, 14.56175, 13.502, 14.758, 14.444, 13.973, 13.30575, 14.13, 13.14875, 13.22725, 13.46275, 12.75625, 13.188, 14.64025, 13.77675, 13.2665, 14.09075, 14.48325, 13.30575, 14.01225, 13.2665, 13.345, 12.91325, 12.91325, 14.13, 14.601, 14.09075, 14.3655, 14.601, 12.56, 14.32625, 13.61975, 14.16925, 14.40475, 13.031, 13.93375, 12.67775, 12.99175, 14.16925, 13.031, 13.77675, 12.91325, 13.4235, 13.5805, 12.59925, 14.0515, 13.5805, 12.44225, 12.91325, 14.32625, 12.83475, 13.77675, 14.13, 14.3655, 13.1095, 13.14875, 14.79725, 14.0515, 13.61975, 12.52075, 13.14875, 13.61975, 14.40475",13.59149
"FRA","FRANCERIES LEA","VT","13.5805, 13.1095, 11.81425, 12.28525, 11.57875, 13.1095, 11.81425, 12.36375, 12.83475, 11.65725, 12.089, 12.99175, 13.2665, 13.1095, 13.07025, 11.6965, 12.9525, 12.04975, 13.1095, 13.14875, 13.14875, 13.031, 11.89275, 12.36375, 13.14875, 12.67775, 13.22725, 12.6385, 11.932, 13.188, 11.461, 11.57875, 13.07025, 13.188, 12.52075, 11.5395, 12.67775, 12.91325, 11.304, 12.99175, 12.99175, 13.14875, 13.345, 11.34325, 12.59925, 12.83475, 12.99175, 13.22725, 13.46275, 11.50025, 11.461, 11.5395, 12.9525, 11.97125, 13.22725, 12.67775, 13.1095, 12.52075, 11.89275, 13.1095, 13.22725, 12.1675, 12.36375, 11.73575, 11.775, 13.07025, 12.9525, 12.52075, 12.75625, 11.65725, 11.775, 13.5805, 11.81425, 11.97125, 11.65725, 13.031, 12.9525, 12.75625, 11.65725, 12.91325, 13.07025, 12.99175, 11.81425, 13.345, 12.99175, 12.12825, 13.38425, 12.12825, 12.91325, 12.59925, 13.14875, 12.99175, 12.717, 11.97125, 13.2665, 12.7955, 11.775, 13.502, 11.65725, 12.75625",12.56314
"FRA","FRIESS ALINE","VT","13.07025, 13.2665, 14.01225, 13.54125, 13.69825, 13.2665, 14.0515, 13.14875, 14.2085, 13.2665, 13.07025, 12.91325, 13.93375, 13.2665, 13.5805, 13.85525, 13.54125, 13.69825, 13.69825, 13.1095, 13.188, 14.24775, 13.2665, 13.502, 13.8945, 12.91325, 13.77675, 13.4235, 13.14875, 13.659, 13.7375, 14.287, 13.4235, 14.48325, 13.816, 14.24775, 14.3655, 13.85525, 13.1095, 12.7955, 12.99175, 13.8945, 12.6385, 13.8945, 14.32625, 13.38425, 13.93375, 12.83475, 13.188, 14.24775, 13.69825, 12.83475, 14.01225, 13.61975, 13.5805, 14.24775, 13.07025, 14.56175, 12.874, 13.1095, 14.01225, 13.38425, 12.9525, 12.99175, 14.601, 13.031, 13.46275, 12.717, 13.031, 14.01225, 13.188, 13.22725, 14.40475, 13.07025, 13.85525, 14.24775, 13.85525, 13.031, 14.40475, 13.2665, 12.91325, 12.874, 13.38425, 13.502, 12.83475, 14.0515, 14.40475, 13.4235, 13.4235, 14.40475, 13.4235, 12.7955, 13.345, 13.8945, 13.816, 12.67775, 12.83475, 12.874, 12.874, 14.287",13.5306525
"FRA","HEDUIT CAROLANN","VT","13.8945, 13.973, 13.973, 13.973, 13.61975, 13.8945, 13.46275, 13.61975, 14.24775, 13.502, 14.09075, 13.7375, 14.0515, 13.502, 13.973, 13.659, 13.345, 13.659, 14.13, 13.2665, 14.32625, 13.973, 13.77675, 13.85525, 13.8945, 13.5805, 14.0515, 13.8945, 13.69825, 13.8945, 13.8945, 13.69825, 14.287, 13.659, 13.61975, 13.77675, 13.54125, 14.13, 13.659, 13.4235, 13.61975, 13.54125, 13.659, 14.13, 13.85525, 14.16925, 14.13, 13.14875, 13.93375, 13.69825, 13.816, 13.77675, 13.502, 13.77675, 13.77675, 14.13, 13.93375, 13.46275, 13.7375, 13.77675, 13.2665, 13.46275, 13.54125, 14.13, 13.54125, 13.77675, 13.8945, 14.3655, 13.816, 14.0515, 13.502, 13.38425, 14.09075, 14.01225, 13.77675, 14.2085, 13.54125, 13.5805, 13.345, 13.69825, 14.09075, 13.659, 13.8945, 13.22725, 14.01225, 14.01225, 13.77675, 13.659, 13.188, 13.54125, 13.816, 13.502, 14.09075, 14.01225, 13.2665, 13.816, 13.816, 13.93375, 14.0515, 13.69825",13.77832
"FRA","LAROUI DJENNA","VT","12.36375, 12.1675, 12.3245, 12.4815, 12.717, 12.44225, 12.99175, 12.44225, 12.3245, 12.99175, 12.44225, 12.3245, 12.1675, 12.67775, 12.44225, 12.36375, 11.65725, 12.52075, 12.59925, 12.403, 12.089, 12.36375, 12.28525, 12.28525, 12.44225, 12.089, 12.1675, 12.91325, 13.031, 12.246, 12.1675, 12.91325, 12.44225, 12.56, 13.1095, 12.56, 12.7955, 12.4815, 13.031, 12.246, 12.36375, 12.36375, 12.7955, 13.1095, 12.403, 12.3245, 12.12825, 12.59925, 12.7955, 12.3245, 12.20675, 12.75625, 12.36375, 12.20675, 12.7955, 12.403, 12.403, 12.874, 12.56, 12.717, 12.91325, 12.56, 12.089, 12.403, 12.75625, 12.20675, 12.6385, 12.67775, 12.3245, 12.36375, 12.3245, 12.6385, 12.67775, 12.59925, 12.52075, 12.1675, 12.67775, 12.4815, 12.44225, 12.717, 12.83475, 12.52075, 12.3245, 12.75625, 12.1675, 12.1675, 12.67775, 12.52075, 12.44225, 12.59925, 12.67775, 12.36375, 12.56, 12.874, 12.59925, 12.56, 11.97125, 12.403, 12.20675, 12.6385",12.4960225
"FRA","OSYSSEK MORGANE","VT","12.0105, 12.403, 13.30575, 11.97125, 13.188, 13.46275, 12.83475, 13.07025, 12.36375, 13.1095, 13.2665, 13.22725, 12.04975, 11.97125, 13.031, 12.874, 11.89275, 13.031, 12.874, 12.99175, 13.031, 12.717, 12.7955, 13.345, 11.6965, 13.77675, 13.14875, 12.874, 12.52075, 12.75625, 13.188, 12.1675, 12.874, 13.2665, 12.83475, 13.659, 12.9525, 13.46275, 13.14875, 13.031, 12.717, 12.67775, 13.38425, 12.56, 13.5805, 13.38425, 13.46275, 13.659, 13.5805, 12.9525, 13.22725, 12.99175, 13.4235, 12.99175, 13.77675, 13.30575, 13.4235, 13.14875, 13.07025, 13.07025, 13.30575, 12.12825, 13.188, 12.99175, 12.59925, 12.874, 12.83475, 12.1675, 13.659, 13.2665, 13.14875, 12.91325, 11.775, 13.502, 13.46275, 13.07025, 13.031, 12.91325, 11.5395, 13.54125, 13.07025, 12.91325, 12.52075, 13.188, 13.188, 13.14875, 12.99175, 12.874, 13.07025, 13.502, 13.61975, 13.502, 12.9525, 13.345, 13.1095, 12.83475, 13.7375, 12.9525, 13.07025, 12.67775",12.9874325
"GBR","ACHAMPONG ONDINE","VT","13.85525, 13.85525, 14.13, 14.32625, 14.287, 14.24775, 14.09075, 14.09075, 14.16925, 14.2085, 13.77675, 14.915, 14.2085, 14.01225, 14.24775, 13.973, 13.816, 14.3655, 14.0515, 13.659, 14.16925, 14.8365, 14.09075, 14.48325, 14.32625, 14.24775, 14.56175, 13.8945, 13.8945, 14.09075, 13.85525, 14.5225, 13.77675, 14.01225, 14.16925, 14.40475, 13.816, 13.54125, 13.14875, 14.32625, 13.61975, 14.24775, 13.5805, 14.48325, 14.09075, 14.56175, 14.287, 14.32625, 14.56175, 14.56175, 14.48325, 14.287, 14.24775, 13.93375, 14.13, 14.13, 13.77675, 13.8945, 13.973, 13.973, 14.09075, 14.13, 14.13, 14.24775, 14.287, 14.0515, 14.0515, 14.13, 14.24775, 14.3655, 13.973, 13.7375, 14.16925, 13.7375, 13.8945, 14.24775, 14.48325, 14.40475, 14.48325, 14.13, 14.40475, 13.69825, 14.0515, 13.816, 14.444, 14.444, 14.09075, 13.973, 14.13, 13.69825, 13.85525, 13.659, 14.48325, 14.56175, 14.287, 13.93375, 14.09075, 13.69825, 13.7375, 14.24775",14.11901
"GBR","ARCHER SHANNON","VT","13.659, 13.188, 11.8535, 12.7955, 13.07025, 12.83475, 13.30575, 13.2665, 12.36375, 12.717, 13.7375, 12.7955, 12.56, 12.874, 13.07025, 13.345, 12.83475, 12.75625, 12.67775, 12.91325, 14.24775, 13.07025, 12.56, 13.8945, 13.4235, 13.031, 13.4235, 12.56, 13.031, 12.717, 12.67775, 13.5805, 12.874, 13.345, 13.1095, 12.7955, 13.93375, 13.8945, 13.69825, 12.7955, 12.1675, 12.874, 12.0105, 13.14875, 13.031, 14.2085, 12.36375, 12.83475, 13.77675, 12.4815, 13.30575, 14.0515, 13.77675, 13.816, 13.38425, 13.46275, 13.659, 13.93375, 13.54125, 12.9525, 13.816, 12.3245, 13.031, 13.031, 14.01225, 12.717, 13.659, 13.7375, 12.75625, 14.13, 13.188, 13.69825, 13.77675, 13.54125, 13.502, 13.1095, 12.99175, 12.75625, 12.403, 12.246, 12.9525, 13.14875, 12.874, 13.46275, 13.93375, 13.07025, 12.75625, 13.4235, 14.40475, 12.28525, 13.69825, 12.7955, 13.22725, 12.6385, 13.8945, 11.97125, 12.717, 12.67775, 12.403, 13.031",13.138545
"GBR","BELBIN ELLIE","VT","12.52075, 12.1675, 13.659, 13.30575, 13.54125, 13.61975, 12.874, 13.502, 12.3245, 12.44225, 12.28525, 13.38425, 13.345, 13.61975, 12.089, 12.4815, 12.91325, 12.403, 12.717, 13.07025, 12.28525, 12.59925, 12.75625, 12.089, 12.56, 13.2665, 12.6385, 13.1095, 12.7955, 13.188, 13.07025, 12.59925, 13.345, 13.46275, 12.717, 13.14875, 12.403, 12.20675, 13.14875, 12.91325, 12.36375, 12.1675, 12.717, 13.816, 13.46275, 12.56, 12.246, 13.22725, 12.75625, 12.56, 12.75625, 12.7955, 13.188, 11.97125, 12.089, 13.46275, 13.031, 11.65725, 12.52075, 12.36375, 13.031, 12.91325, 13.345, 12.52075, 12.28525, 12.52075, 12.12825, 13.38425, 11.89275, 12.6385, 13.07025, 13.2665, 12.717, 12.75625, 11.8535, 13.345, 13.502, 12.874, 13.502, 13.38425, 13.031, 12.59925, 13.1095, 12.12825, 12.246, 12.56, 13.345, 13.30575, 12.59925, 11.97125, 12.59925, 12.403, 12.403, 12.7955, 12.3245, 12.3245, 11.775, 13.07025, 13.38425, 13.22725",12.7841175
