"Country","FullName","Apparatus","SimulationResults","mean"
"CAN","SPENCE EMMA","BB","12.04975, 12.246, 13.1095, 12.36375, 12.59925, 12.9525, 13.30575, 12.67775, 12.20675, 13.14875, 12.874, 12.91325, 11.89275, 12.246, 12.91325, 13.8945, 11.89275, 13.38425, 11.81425, 13.1095, 11.81425, 13.22725, 12.44225, 12.91325, 12.36375, 12.4815, 12.9525, 12.0105, 12.1675, 12.1675, 13.345, 12.28525, 13.031, 13.4235, 13.031, 11.89275, 12.246, 12.12825, 12.874, 12.20675, 13.30575, 11.89275, 13.4235, 12.28525, 12.874, 13.2665, 12.7955, 11.89275, 12.59925, 13.1095, 12.20675, 12.12825, 12.36375, 13.07025, 11.932, 11.8535, 12.246, 12.36375, 12.91325, 12.28525, 12.3245, 12.59925, 12.20675, 12.59925, 13.4235, 11.65725, 12.403, 12.67775, 11.8535, 12.20675, 13.14875, 12.52075, 12.83475, 12.3245, 12.28525, 12.36375, 12.6385, 11.775, 12.1675, 12.717, 12.717, 12.874, 12.44225, 13.30575, 12.403, 12.44225, 12.91325, 12.59925, 13.38425, 12.246, 13.22725, 12.7955, 13.031, 12.59925, 12.6385, 12.52075, 12.874, 12.403, 12.36375, 12.3245",12.5823725
"CAN","STEWART AVA","BB","10.00875, 10.205, 9.77325, 10.048, 10.55825, 10.7545, 9.734, 9.8125, 9.53775, 9.734, 9.734, 10.00875, 10.55825, 10.00875, 10.47975, 9.9695, 9.9695, 10.362, 10.16575, 10.16575, 10.55825, 10.205, 9.93025, 10.47975, 9.891, 10.08725, 10.08725, 10.08725, 10.5975, 9.9695, 9.93025, 10.1265, 10.048, 9.93025, 10.47975, 10.2835, 9.8125, 10.2835, 10.1265, 9.734, 10.048, 10.55825, 10.519, 10.16575, 10.048, 10.24425, 10.24425, 10.24425, 9.53775, 10.4405, 10.16575, 10.1265, 9.891, 10.1265, 10.16575, 10.00875, 9.85175, 10.2835, 10.4405, 10.048, 10.24425, 10.048, 9.8125, 9.69475, 10.00875, 10.32275, 10.00875, 10.47975, 10.08725, 10.048, 10.2835, 9.8125, 10.32275, 10.08725, 10.2835, 10.2835, 10.362, 10.00875, 10.519, 9.93025, 10.16575, 9.93025, 10.24425, 10.205, 10.16575, 9.891, 10.00875, 9.9695, 10.205, 10.08725, 10.08725, 10.71525, 10.16575, 10.16575, 9.9695, 10.24425, 9.93025, 9.85175, 9.77325, 10.08725",10.1190425
"CAN","TRAN AURELIE","BB","11.73575, 11.42175, 12.20675, 11.50025, 12.20675, 11.6965, 11.89275, 12.04975, 13.345, 11.5395, 12.67775, 11.97125, 11.8535, 13.188, 12.0105, 11.8535, 11.775, 11.5395, 11.42175, 11.775, 11.8535, 11.65725, 11.50025, 11.775, 12.089, 11.6965, 11.89275, 11.5395, 13.1095, 11.81425, 13.345, 11.0685, 13.22725, 12.12825, 11.50025, 13.031, 12.12825, 11.65725, 11.65725, 11.461, 11.97125, 12.12825, 13.46275, 12.089, 12.04975, 11.6965, 13.1095, 12.0105, 12.99175, 11.10775, 11.10775, 11.8535, 11.8535, 11.26475, 11.304, 12.717, 12.1675, 11.3825, 11.5395, 11.461, 12.75625, 11.18625, 11.57875, 11.932, 11.618, 11.3825, 11.8535, 11.73575, 12.246, 13.38425, 11.461, 11.618, 11.304, 11.8535, 11.57875, 11.89275, 11.775, 11.73575, 12.04975, 11.5395, 11.775, 12.12825, 11.2255, 12.44225, 12.4815, 11.618, 11.81425, 12.1675, 13.345, 11.97125, 11.3825, 11.89275, 11.18625, 11.6965, 11.0685, 11.81425, 11.50025, 12.04975, 12.1675, 11.89275",11.9316075
"CAN","TURNER SYDNEY","BB","11.02925, 13.46275, 13.188, 13.07025, 13.22725, 13.69825, 12.7955, 13.38425, 13.22725, 13.46275, 13.031, 13.502, 12.874, 13.30575, 11.26475, 11.02925, 11.5395, 12.75625, 13.5805, 13.502, 13.031, 12.403, 12.99175, 13.345, 13.031, 12.4815, 13.2665, 12.7955, 13.188, 13.2665, 13.22725, 12.403, 12.04975, 12.04975, 12.59925, 12.75625, 12.75625, 11.3825, 12.67775, 12.59925, 13.345, 12.6385, 13.30575, 13.93375, 13.22725, 13.4235, 12.75625, 13.1095, 11.50025, 13.5805, 12.67775, 12.52075, 12.36375, 12.83475, 12.717, 13.61975, 13.54125, 13.188, 12.91325, 13.7375, 11.3825, 12.91325, 12.874, 13.30575, 12.403, 14.09075, 12.56, 13.5805, 12.67775, 12.56, 12.7955, 13.46275, 12.83475, 11.10775, 13.30575, 13.5805, 12.717, 12.52075, 11.42175, 12.44225, 12.7955, 11.50025, 13.38425, 12.6385, 13.54125, 12.67775, 13.5805, 12.3245, 12.874, 12.717, 13.345, 13.54125, 13.973, 13.345, 13.4235, 12.717, 12.67775, 13.14875, 12.9525, 12.83475",12.866935
"CHN","LUO HUAN","BB","13.77675, 13.7375, 13.85525, 13.816, 13.85525, 14.3655, 14.24775, 13.77675, 13.69825, 14.01225, 13.8945, 13.85525, 13.61975, 13.502, 14.0515, 13.69825, 13.816, 14.16925, 13.659, 13.93375, 14.5225, 13.973, 14.3655, 13.5805, 13.54125, 14.24775, 13.816, 13.659, 13.69825, 13.5805, 14.24775, 13.973, 14.24775, 14.0515, 13.659, 14.40475, 13.93375, 13.38425, 13.816, 13.5805, 14.0515, 13.8945, 14.09075, 13.502, 14.01225, 13.8945, 14.16925, 14.5225, 14.2085, 13.38425, 13.659, 13.93375, 13.816, 14.0515, 13.5805, 13.38425, 14.40475, 13.659, 13.659, 13.659, 14.01225, 13.659, 14.13, 13.973, 14.0515, 13.38425, 14.13, 13.502, 13.5805, 14.09075, 13.8945, 14.16925, 13.4235, 13.93375, 13.973, 14.13, 13.93375, 13.973, 13.8945, 14.09075, 13.973, 13.85525, 14.287, 13.93375, 14.01225, 14.0515, 13.85525, 13.816, 14.32625, 13.659, 14.24775, 13.77675, 14.09075, 13.93375, 13.973, 14.16925, 14.09075, 13.61975, 13.8945, 13.85525",13.9050975
"CHN","LUO RUI","BB","12.56, 12.403, 11.02925, 12.717, 10.55825, 12.59925, 12.56, 10.5975, 12.36375, 12.56, 11.0685, 10.87225, 12.28525, 12.403, 12.59925, 10.833, 10.71525, 11.02925, 12.20675, 10.47975, 10.87225, 10.79375, 12.3245, 10.24425, 10.55825, 12.28525, 10.79375, 11.2255, 12.403, 12.36375, 10.79375, 11.304, 12.246, 10.5975, 10.63675, 10.833, 12.717, 11.97125, 10.676, 12.44225, 12.20675, 10.676, 10.63675, 12.717, 12.28525, 10.87225, 12.44225, 10.87225, 10.87225, 12.4815, 10.676, 12.83475, 12.67775, 12.403, 12.089, 12.20675, 10.833, 12.403, 10.55825, 10.32275, 10.95075, 12.403, 10.5975, 12.44225, 12.7955, 12.36375, 12.59925, 10.63675, 12.1675, 12.36375, 12.1675, 10.87225, 12.1675, 12.0105, 10.99, 11.02925, 10.87225, 12.6385, 10.5975, 10.5975, 10.24425, 13.1095, 10.9115, 10.99, 12.6385, 12.28525, 12.04975, 12.20675, 10.2835, 12.59925, 12.04975, 10.7545, 10.676, 12.20675, 10.676, 10.676, 12.12825, 10.99, 12.7955, 12.12825",11.612505
"CHN","OU YUSHAN","BB","13.85525, 13.77675, 14.09075, 14.16925, 14.287, 14.01225, 13.61975, 13.14875, 14.40475, 14.32625, 12.7955, 14.09075, 14.0515, 13.93375, 14.2085, 14.16925, 14.3655, 13.93375, 13.8945, 13.502, 14.16925, 14.01225, 14.13, 13.14875, 14.0515, 13.973, 14.16925, 13.38425, 14.56175, 14.444, 14.48325, 13.77675, 14.5225, 13.93375, 13.816, 14.01225, 13.8945, 14.0515, 13.07025, 14.2085, 14.40475, 13.8945, 13.659, 14.40475, 13.8945, 13.5805, 13.8945, 14.32625, 14.01225, 14.13, 14.5225, 14.09075, 13.85525, 13.77675, 14.24775, 12.7955, 12.91325, 13.816, 13.30575, 12.9525, 14.287, 14.13, 14.56175, 14.32625, 14.09075, 14.16925, 14.2085, 14.16925, 14.40475, 14.01225, 13.85525, 13.973, 13.1095, 14.09075, 14.24775, 13.5805, 14.09075, 14.2085, 14.40475, 14.01225, 14.16925, 14.287, 13.85525, 14.3655, 14.444, 14.13, 14.3655, 13.816, 13.46275, 14.24775, 14.3655, 14.0515, 14.13, 14.6795, 13.93375, 13.659, 13.659, 14.40475, 13.85525, 13.973",13.98713
"CHN","QIU QIYUAN","BB","12.91325, 12.403, 13.93375, 12.59925, 12.83475, 13.5805, 13.502, 12.6385, 12.717, 12.67775, 14.0515, 12.75625, 13.22725, 12.403, 13.14875, 13.502, 12.403, 11.932, 13.5805, 12.75625, 11.97125, 13.8945, 12.874, 12.99175, 13.38425, 13.188, 12.3245, 13.85525, 12.99175, 13.46275, 13.93375, 12.874, 13.4235, 12.717, 13.5805, 14.09075, 13.54125, 13.14875, 11.81425, 13.502, 12.99175, 12.28525, 12.1675, 12.75625, 13.973, 14.0515, 13.4235, 13.1095, 12.59925, 12.91325, 14.0515, 11.8535, 12.67775, 13.5805, 12.0105, 14.32625, 14.01225, 13.4235, 12.246, 13.93375, 13.2665, 13.07025, 13.7375, 13.345, 12.4815, 11.89275, 12.12825, 13.61975, 13.38425, 14.3655, 12.4815, 13.7375, 12.67775, 13.8945, 13.85525, 13.502, 12.20675, 12.6385, 13.22725, 11.932, 12.12825, 12.59925, 11.57875, 13.93375, 12.59925, 11.97125, 13.4235, 12.9525, 13.5805, 13.188, 12.1675, 13.46275, 12.7955, 13.502, 14.287, 13.14875, 14.32625, 12.403, 12.52075, 12.20675",13.0572975
"CHN","SUN XINYI","BB","14.13, 14.09075, 13.8945, 13.85525, 14.0515, 14.287, 14.01225, 14.758, 14.2085, 13.7375, 14.64025, 14.32625, 13.973, 13.46275, 14.13, 13.973, 14.24775, 13.816, 14.48325, 14.32625, 14.3655, 14.0515, 13.5805, 13.69825, 13.93375, 14.3655, 13.85525, 14.0515, 14.32625, 14.0515, 14.0515, 14.0515, 14.16925, 13.5805, 14.3655, 14.56175, 14.40475, 14.32625, 13.4235, 14.24775, 14.2085, 13.85525, 14.09075, 14.09075, 13.77675, 14.32625, 14.3655, 13.973, 14.09075, 14.09075, 14.0515, 14.13, 14.24775, 14.09075, 14.0515, 13.85525, 14.01225, 14.16925, 13.77675, 13.61975, 13.54125, 14.2085, 14.0515, 13.502, 14.40475, 14.2085, 14.3655, 13.659, 13.7375, 14.40475, 13.77675, 14.287, 14.2085, 13.8945, 14.48325, 14.32625, 14.2085, 14.2085, 13.659, 14.3655, 13.93375, 13.973, 14.01225, 14.287, 14.13, 13.69825, 14.0515, 14.32625, 13.973, 13.7375, 13.7375, 13.93375, 13.85525, 13.93375, 14.16925, 14.16925, 14.32625, 14.287, 13.973, 14.0515",14.067985
"CHN","TANG XIJING","BB","12.403, 10.9115, 10.79375, 10.5975, 10.32275, 12.717, 12.52075, 12.4815, 10.833, 12.56, 12.6385, 10.63675, 10.676, 10.362, 12.12825, 10.9115, 12.7955, 12.717, 12.717, 12.20675, 13.14875, 10.71525, 12.91325, 12.91325, 12.28525, 13.2665, 12.717, 12.04975, 12.3245, 12.874, 12.52075, 12.1675, 12.089, 10.40125, 12.246, 13.1095, 12.7955, 10.519, 10.833, 12.1675, 13.031, 13.031, 12.44225, 12.99175, 12.59925, 13.07025, 12.56, 12.44225, 11.147, 10.2835, 12.56, 11.0685, 10.32275, 12.91325, 12.246, 12.67775, 12.12825, 12.52075, 12.6385, 12.91325, 13.1095, 13.031, 12.67775, 12.9525, 10.9115, 10.47975, 12.246, 13.30575, 13.031, 12.717, 10.63675, 10.79375, 13.14875, 12.874, 12.403, 12.28525, 12.7955, 12.3245, 12.7955, 12.99175, 10.40125, 13.07025, 12.52075, 12.75625, 10.71525, 12.75625, 12.28525, 12.83475, 12.3245, 12.9525, 13.14875, 12.28525, 12.246, 10.676, 12.717, 10.24425, 12.04975, 12.3245, 12.59925, 10.7545",12.127465
"CHN","WEI XIAOYUAN","BB","12.3245, 12.3245, 12.4815, 13.22725, 12.28525, 12.59925, 12.20675, 12.44225, 12.6385, 12.6385, 12.4815, 12.6385, 12.7955, 12.36375, 12.59925, 12.717, 12.20675, 12.1675, 11.97125, 12.6385, 12.9525, 12.52075, 12.44225, 12.20675, 12.91325, 12.717, 12.44225, 12.3245, 12.59925, 12.20675, 12.6385, 12.52075, 12.1675, 12.246, 12.36375, 12.9525, 12.7955, 12.52075, 12.83475, 12.246, 12.717, 12.6385, 12.403, 11.73575, 12.52075, 12.75625, 12.4815, 12.874, 12.4815, 12.52075, 12.717, 12.59925, 12.75625, 12.91325, 12.7955, 12.6385, 12.44225, 12.91325, 12.56, 12.67775, 12.28525, 12.1675, 12.6385, 12.36375, 12.874, 12.20675, 12.7955, 12.56, 12.3245, 12.59925, 12.75625, 12.04975, 12.52075, 12.12825, 12.246, 12.44225, 12.1675, 12.4815, 12.36375, 12.75625, 12.56, 12.59925, 12.59925, 12.59925, 12.44225, 12.089, 12.4815, 12.83475, 12.67775, 12.717, 12.91325, 12.4815, 12.44225, 12.6385, 12.28525, 12.83475, 12.52075, 12.59925, 12.56, 12.28525",12.52389
"CHN","WU RAN","BB","14.8365, 14.64025, 14.5225, 14.5225, 14.56175, 14.5225, 14.32625, 14.48325, 15.11125, 14.8365, 14.444, 13.85525, 14.3655, 14.40475, 14.915, 14.6795, 14.601, 15.3075, 15.03275, 14.6795, 14.79725, 14.87575, 13.973, 14.3655, 14.79725, 14.444, 14.5225, 14.40475, 14.444, 14.09075, 14.8365, 14.56175, 14.79725, 14.758, 14.87575, 14.71875, 13.8945, 14.287, 15.03275, 14.601, 14.56175, 14.71875, 14.79725, 14.3655, 14.6795, 14.71875, 14.9935, 14.95425, 14.32625, 14.9935, 14.9935, 14.32625, 14.601, 14.287, 14.48325, 14.8365, 14.64025, 14.64025, 14.71875, 14.5225, 14.24775, 14.71875, 14.48325, 14.5225, 14.95425, 14.87575, 14.758, 14.40475, 14.40475, 14.79725, 14.0515, 14.6795, 14.601, 14.915, 14.79725, 14.24775, 14.6795, 14.71875, 14.3655, 14.79725, 14.0515, 14.48325, 14.01225, 14.3655, 14.915, 14.5225, 14.287, 14.601, 14.601, 14.287, 14.32625, 14.8365, 14.601, 14.16925, 14.915, 15.18975, 14.601, 14.3655, 14.601, 14.444",14.590795
"CHN","ZHANG JIN","BB","13.77675, 13.5805, 14.16925, 13.5805, 13.973, 12.1675, 14.32625, 13.30575, 13.30575, 13.4235, 12.67775, 13.188, 13.61975, 13.188, 13.1095, 13.69825, 12.7955, 12.75625, 13.502, 13.5805, 14.09075, 14.09075, 14.3655, 12.6385, 13.61975, 13.30575, 13.69825, 13.5805, 13.2665, 13.5805, 13.14875, 12.7955, 13.188, 13.38425, 12.99175, 13.816, 13.14875, 13.30575, 12.75625, 13.4235, 12.67775, 12.52075, 13.07025, 12.91325, 12.99175, 13.07025, 13.61975, 13.38425, 12.7955, 14.01225, 12.75625, 13.659, 13.77675, 13.5805, 14.32625, 14.2085, 12.717, 13.1095, 14.16925, 13.30575, 12.99175, 13.54125, 13.54125, 13.46275, 13.93375, 13.502, 14.0515, 13.69825, 12.75625, 14.32625, 13.85525, 13.07025, 13.77675, 12.9525, 13.07025, 13.8945, 13.07025, 14.09075, 12.9525, 13.22725, 12.91325, 13.38425, 14.32625, 13.1095, 13.7375, 13.07025, 13.38425, 14.444, 13.54125, 13.46275, 13.69825, 13.46275, 13.816, 14.64025, 13.22725, 13.188, 12.9525, 13.61975, 12.91325, 12.6385",13.41879
"CHN","ZHANG QINGYING","BB","14.01225, 12.9525, 12.99175, 13.85525, 12.52075, 12.83475, 14.16925, 12.6385, 13.30575, 14.48325, 13.14875, 14.32625, 14.444, 14.24775, 14.0515, 13.031, 13.1095, 13.54125, 13.38425, 13.46275, 13.30575, 14.32625, 13.973, 13.2665, 14.2085, 13.4235, 14.01225, 13.46275, 12.874, 13.30575, 13.14875, 13.7375, 13.46275, 13.7375, 13.8945, 12.91325, 13.345, 13.22725, 13.30575, 13.30575, 13.38425, 12.9525, 13.22725, 13.46275, 13.1095, 13.38425, 13.61975, 14.3655, 12.874, 12.99175, 13.2665, 13.38425, 13.502, 12.717, 14.601, 12.874, 13.973, 14.2085, 13.5805, 14.48325, 12.56, 14.13, 14.24775, 13.22725, 13.188, 12.874, 13.502, 13.38425, 13.345, 13.69825, 13.345, 13.07025, 13.22725, 13.22725, 13.1095, 13.1095, 13.4235, 13.54125, 13.4235, 13.345, 14.24775, 12.99175, 13.031, 13.30575, 13.38425, 13.14875, 14.0515, 13.85525, 14.13, 14.71875, 14.3655, 13.659, 12.91325, 13.93375, 13.659, 13.659, 13.1095, 13.61975, 12.56, 14.0515",13.5008225
"CHN","ZHOU YAQIN","BB","14.24775, 14.3655, 14.56175, 14.87575, 14.64025, 14.2085, 14.287, 14.09075, 14.79725, 14.71875, 14.87575, 13.973, 14.56175, 14.95425, 14.6795, 14.915, 14.3655, 14.0515, 14.13, 14.758, 14.71875, 14.56175, 15.072, 14.758, 14.71875, 14.56175, 14.3655, 15.11125, 14.32625, 14.2085, 14.64025, 14.5225, 14.71875, 14.24775, 14.48325, 14.6795, 14.48325, 14.71875, 14.444, 14.16925, 14.71875, 14.601, 14.444, 14.48325, 14.3655, 14.601, 14.79725, 14.64025, 14.5225, 14.40475, 14.758, 14.71875, 14.79725, 14.3655, 14.64025, 14.79725, 14.48325, 14.01225, 14.601, 14.3655, 14.79725, 14.3655, 15.11125, 14.87575, 14.09075, 13.973, 14.758, 14.24775, 14.87575, 14.5225, 15.072, 14.87575, 14.24775, 14.32625, 14.71875, 15.18975, 14.64025, 14.287, 15.11125, 14.87575, 14.40475, 14.758, 14.16925, 14.71875, 14.3655, 14.32625, 14.71875, 14.40475, 14.601, 14.2085, 14.56175, 14.32625, 14.3655, 14.40475, 14.79725, 14.24775, 14.6795, 14.3655, 14.758, 14.444",14.5527225
"CZE","ARTAMONOVA SONA","BB","12.67775, 12.67775, 12.403, 12.56, 12.91325, 11.65725, 12.52075, 12.874, 12.4815, 12.0105, 12.28525, 11.89275, 12.75625, 12.4815, 12.874, 12.56, 12.089, 11.8535, 12.04975, 12.67775, 12.874, 11.97125, 12.246, 11.618, 12.3245, 12.089, 12.7955, 12.6385, 12.403, 12.403, 11.618, 12.59925, 11.932, 12.04975, 12.403, 12.4815, 12.67775, 12.75625, 11.932, 12.7955, 12.4815, 12.0105, 12.4815, 12.59925, 12.52075, 12.44225, 12.3245, 12.403, 12.52075, 12.56, 12.12825, 11.97125, 11.932, 12.3245, 13.031, 12.403, 12.7955, 12.75625, 12.874, 12.56, 11.97125, 12.0105, 11.932, 11.89275, 12.403, 12.12825, 11.618, 12.56, 12.6385, 11.81425, 12.36375, 12.12825, 12.83475, 12.56, 12.67775, 12.91325, 12.246, 12.12825, 12.91325, 12.717, 12.44225, 12.6385, 12.12825, 12.403, 12.6385, 12.403, 12.246, 12.44225, 12.75625, 12.83475, 11.8535, 12.3245, 12.36375, 12.67775, 12.91325, 11.97125, 12.52075, 12.59925, 12.99175, 12.089",12.3971125
"ESP","PETISCO ALBA","BB","12.1675, 13.4235, 12.403, 11.0685, 12.67775, 12.04975, 13.30575, 12.1675, 11.304, 11.775, 12.1675, 11.775, 12.56, 11.65725, 11.97125, 11.65725, 11.147, 11.6965, 12.7955, 13.031, 11.3825, 13.2665, 12.75625, 12.1675, 13.8945, 11.73575, 12.59925, 12.7955, 12.403, 11.461, 13.031, 11.97125, 11.618, 11.34325, 12.3245, 11.50025, 11.73575, 13.22725, 12.3245, 12.56, 13.5805, 12.0105, 13.4235, 12.52075, 11.147, 13.46275, 13.07025, 12.28525, 11.89275, 12.67775, 11.73575, 11.42175, 12.91325, 12.9525, 12.52075, 11.3825, 12.089, 12.089, 11.89275, 13.54125, 12.0105, 12.089, 12.12825, 12.246, 13.4235, 12.6385, 12.6385, 12.52075, 12.246, 12.67775, 12.59925, 11.73575, 13.14875, 12.246, 12.3245, 12.1675, 11.932, 11.461, 12.59925, 12.67775, 12.59925, 12.75625, 12.3245, 12.67775, 12.67775, 11.6965, 11.42175, 11.8535, 12.403, 11.618, 12.91325, 12.67775, 13.38425, 12.12825, 11.18625, 12.0105, 11.147, 11.3825, 11.3825, 11.8535",12.27112
"FRA","BOYER MARINE","BB","13.816, 12.6385, 13.659, 13.973, 13.07025, 12.717, 13.188, 13.4235, 12.75625, 13.85525, 13.54125, 14.32625, 13.77675, 12.91325, 13.30575, 13.659, 14.01225, 13.816, 13.188, 14.16925, 13.93375, 14.24775, 13.5805, 13.345, 13.22725, 12.91325, 13.22725, 13.85525, 13.502, 13.14875, 13.46275, 13.61975, 13.7375, 13.93375, 13.54125, 12.04975, 12.717, 13.54125, 13.1095, 13.4235, 13.54125, 13.816, 13.54125, 13.8945, 13.85525, 13.30575, 13.188, 13.54125, 12.44225, 13.188, 13.188, 13.07025, 14.24775, 13.61975, 13.659, 12.6385, 13.93375, 13.14875, 13.46275, 13.54125, 12.59925, 13.69825, 13.816, 13.85525, 13.07025, 13.14875, 13.69825, 13.7375, 13.22725, 14.0515, 13.69825, 13.8945, 13.8945, 13.54125, 13.188, 13.345, 13.7375, 13.93375, 13.77675, 14.0515, 13.61975, 13.345, 13.8945, 13.14875, 13.38425, 13.031, 12.75625, 12.59925, 13.2665, 13.973, 13.816, 13.8945, 13.4235, 12.9525, 13.30575, 13.4235, 13.46275, 13.46275, 13.38425, 13.61975",13.4647125
"FRA","CHARPY LORETTE","BB","12.9525, 13.07025, 13.4235, 13.07025, 13.14875, 12.91325, 12.36375, 12.717, 12.36375, 12.75625, 12.91325, 12.7955, 12.04975, 12.403, 13.22725, 12.28525, 12.28525, 13.14875, 12.91325, 12.4815, 12.04975, 12.83475, 12.83475, 13.4235, 13.188, 12.59925, 12.4815, 12.089, 12.874, 12.04975, 13.188, 12.717, 12.7955, 12.7955, 12.91325, 13.502, 12.28525, 13.14875, 12.6385, 12.59925, 12.874, 13.188, 12.874, 13.031, 13.345, 12.7955, 12.1675, 12.874, 12.99175, 12.36375, 13.345, 13.031, 12.04975, 12.52075, 13.38425, 13.031, 12.4815, 12.36375, 13.30575, 12.9525, 13.38425, 12.403, 12.99175, 12.403, 12.874, 13.14875, 13.188, 12.4815, 12.874, 13.188, 12.4815, 13.14875, 12.403, 12.56, 12.83475, 13.07025, 13.14875, 13.22725, 12.67775, 13.14875, 12.67775, 13.2665, 12.56, 12.36375, 13.14875, 12.67775, 13.07025, 12.75625, 13.188, 13.22725, 13.07025, 12.6385, 12.91325, 11.97125, 12.28525, 12.7955, 12.9525, 13.07025, 12.717, 13.031",12.81277
"FRA","DE MELANIE","BB","14.01225, 14.287, 13.4235, 13.5805, 13.54125, 13.07025, 14.287, 13.93375, 13.22725, 14.2085, 13.77675, 13.85525, 13.77675, 13.69825, 14.01225, 13.7375, 13.61975, 13.973, 13.816, 14.13, 13.502, 13.61975, 14.16925, 13.38425, 13.69825, 13.5805, 13.77675, 13.4235, 14.3655, 13.54125, 14.13, 13.22725, 13.2665, 13.77675, 13.85525, 13.69825, 13.502, 13.69825, 13.188, 13.77675, 13.93375, 13.502, 13.93375, 14.24775, 14.24775, 14.16925, 13.659, 13.7375, 13.8945, 14.32625, 13.7375, 13.5805, 13.77675, 13.973, 13.54125, 13.816, 13.816, 13.345, 13.30575, 14.01225, 14.13, 14.13, 13.4235, 13.07025, 13.659, 13.188, 13.5805, 13.85525, 13.2665, 13.77675, 13.46275, 13.4235, 13.659, 13.4235, 13.816, 14.3655, 13.2665, 13.38425, 13.1095, 14.0515, 14.09075, 14.01225, 14.01225, 13.93375, 14.0515, 13.54125, 14.0515, 13.61975, 14.40475, 13.77675, 13.816, 13.30575, 13.2665, 13.69825, 13.54125, 14.13, 14.16925, 13.8945, 14.32625, 13.69825",13.750845
"FRA","DEVILLARD COLINE","BB","12.6385, 12.91325, 12.3245, 12.12825, 12.67775, 11.81425, 12.56, 12.4815, 12.4815, 13.07025, 12.3245, 11.775, 12.1675, 12.12825, 12.6385, 13.14875, 12.874, 12.36375, 12.04975, 12.75625, 12.20675, 12.6385, 11.8535, 12.83475, 12.52075, 12.12825, 12.59925, 12.75625, 12.75625, 12.36375, 12.4815, 12.403, 12.36375, 12.36375, 12.56, 12.717, 12.6385, 12.874, 12.75625, 12.28525, 12.28525, 13.1095, 13.22725, 13.14875, 13.1095, 12.246, 12.36375, 12.874, 12.67775, 13.22725, 12.59925, 13.07025, 12.9525, 13.07025, 12.83475, 12.6385, 12.4815, 12.75625, 12.246, 12.9525, 12.59925, 12.83475, 12.99175, 12.59925, 12.59925, 12.44225, 12.12825, 12.91325, 12.36375, 12.9525, 11.97125, 12.0105, 12.717, 12.4815, 12.717, 13.14875, 12.99175, 12.246, 12.1675, 12.28525, 12.75625, 12.67775, 12.36375, 12.717, 12.75625, 12.28525, 12.75625, 13.14875, 12.403, 12.3245, 12.246, 12.3245, 13.2665, 13.22725, 12.59925, 13.07025, 12.91325, 12.20675, 12.6385, 12.83475",12.5996425
"FRA","FRANCERIES LEA","BB","12.9525, 12.75625, 13.188, 12.44225, 12.874, 12.59925, 12.67775, 12.91325, 12.44225, 13.22725, 13.22725, 12.75625, 13.07025, 13.188, 12.99175, 12.59925, 12.52075, 13.031, 12.83475, 12.75625, 12.56, 13.38425, 12.9525, 13.22725, 12.717, 13.14875, 13.22725, 13.07025, 13.30575, 13.30575, 12.874, 13.07025, 13.345, 12.99175, 12.56, 13.345, 13.031, 13.07025, 12.4815, 13.1095, 13.188, 12.67775, 12.56, 13.031, 13.14875, 13.14875, 12.874, 12.717, 12.83475, 12.4815, 13.61975, 12.83475, 12.7955, 13.07025, 13.14875, 12.403, 13.1095, 13.031, 13.30575, 12.403, 12.717, 13.188, 13.46275, 13.188, 12.874, 12.83475, 13.4235, 13.07025, 12.75625, 12.874, 13.4235, 12.44225, 13.14875, 12.91325, 12.56, 12.59925, 12.4815, 13.46275, 13.5805, 13.22725, 13.14875, 13.30575, 13.188, 12.91325, 12.91325, 12.874, 12.246, 13.345, 12.83475, 13.345, 13.2665, 12.7955, 12.52075, 13.14875, 12.83475, 12.56, 12.83475, 12.874, 12.83475, 13.188",12.95407
"FRA","FRIESS ALINE","BB","12.83475, 12.44225, 13.07025, 13.031, 11.26475, 13.07025, 10.87225, 11.2255, 12.36375, 12.36375, 11.2255, 13.69825, 13.38425, 12.36375, 13.4235, 12.36375, 12.089, 13.54125, 12.0105, 11.618, 12.28525, 12.246, 13.4235, 13.502, 12.04975, 12.04975, 12.56, 12.3245, 12.56, 12.04975, 11.34325, 12.04975, 12.75625, 13.77675, 12.12825, 12.20675, 12.1675, 13.38425, 12.04975, 12.403, 12.75625, 11.8535, 12.3245, 11.932, 12.089, 13.07025, 13.4235, 11.461, 11.618, 13.2665, 12.089, 12.04975, 12.20675, 13.2665, 11.97125, 12.403, 11.0685, 12.246, 12.28525, 13.30575, 12.0105, 11.89275, 12.12825, 12.83475, 13.5805, 12.04975, 12.04975, 12.44225, 11.65725, 12.36375, 13.38425, 11.81425, 13.188, 11.461, 12.3245, 12.403, 13.22725, 12.20675, 12.717, 12.089, 11.618, 11.65725, 11.26475, 11.18625, 12.089, 11.2255, 12.59925, 13.14875, 12.67775, 11.147, 12.36375, 12.28525, 13.188, 12.6385, 11.97125, 12.99175, 12.04975, 13.502, 11.42175, 11.89275",12.3500125
